Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3392-7472-6462-92590,"Aug 8, 2021",12:54:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3s,GB,,ME15 7SE,GBP,2.97,1.1795,EUR,3.5
GPA.3309-0475-2276-29373,"Aug 8, 2021",3:03:49 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3s,GB,,ME15 7SE,GBP,1.84,1.1795,EUR,2.17
GPA.3382-3994-4663-33825,"Aug 8, 2021",3:47:54 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,TX,75006,USD,3.49,0.8502,EUR,2.97
GPA.3382-3994-4663-33825,"Aug 8, 2021",3:47:54 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,TX,75006,USD,-0.52,0.8502,EUR,-0.44
GPA.3305-5002-6062-88371,"Aug 8, 2021",5:28:22 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,77662,USD,5.49,0.8502,EUR,4.67
GPA.3305-5002-6062-88371,"Aug 8, 2021",5:28:22 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,77662,USD,-0.82,0.8502,EUR,-0.7
GPA.3344-3711-7297-74721,"Aug 8, 2021",8:45:14 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,ME,04005,USD,5.49,0.8502,EUR,4.67
GPA.3344-3711-7297-74721,"Aug 8, 2021",8:45:14 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,ME,04005,USD,-0.82,0.8502,EUR,-0.7
GPA.3386-0666-7471-70866,"Aug 8, 2021",10:34:46 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqlteue,US,NY,10952,USD,5.49,0.8502,EUR,4.67
GPA.3386-0666-7471-70866,"Aug 8, 2021",10:34:46 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqlteue,US,NY,10952,USD,-0.82,0.8502,EUR,-0.7
GPA.3343-7675-6969-18244,"Aug 8, 2021",11:26:11 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,walleye,US,MI,49727,USD,3.49,0.8502,EUR,2.97
GPA.3343-7675-6969-18244,"Aug 8, 2021",11:26:11 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,walleye,US,MI,49727,USD,-0.52,0.8502,EUR,-0.44
GPA.3339-3785-1766-72808,"Aug 8, 2021",12:37:34 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j3topeltevzw,US,TX,77565,USD,5.49,0.8502,EUR,4.67
GPA.3339-3785-1766-72808,"Aug 8, 2021",12:37:34 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j3topeltevzw,US,TX,77565,USD,-0.82,0.8502,EUR,-0.7
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,,Charge refund,Full,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,BRL,-12.99,0.16248,EUR,-2.11
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,,Google fee refund,Full,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,BRL,1.95,0.16248,EUR,0.32
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,Brazil CIDE Withholding Tax,Tax refund,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,EUR,-0.03,1.0,EUR,-0.03
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,Brazil CIDE Withholding Tax,Tax refund,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,EUR,0.21,1.0,EUR,0.21
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,Brazil IRRF Withholding Tax,Tax refund,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,EUR,0.32,1.0,EUR,0.32
GPA.3392-8058-1724-18361,"Aug 8, 2021",12:54:39 PM PDT,Brazil IRRF Withholding Tax,Tax refund,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ASUS_X00LD_1,BR,PR,80730000,EUR,-0.05,1.0,EUR,-0.05
GPA.3364-2833-7679-81235,"Aug 8, 2021",1:08:29 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,US,OK,73068,USD,5.49,0.8501,EUR,4.67
GPA.3364-2833-7679-81235,"Aug 8, 2021",1:08:29 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,US,OK,73068,USD,-0.82,0.8501,EUR,-0.7
GPA.3351-2230-0639-76332,"Aug 8, 2021",1:08:38 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,caymanlm,US,OK,73068,USD,3.49,0.8501,EUR,2.97
GPA.3351-2230-0639-76332,"Aug 8, 2021",1:08:38 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,caymanlm,US,OK,73068,USD,-0.52,0.8501,EUR,-0.44
GPA.3329-7163-7872-70753,"Aug 8, 2021",3:26:39 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,US,SC,29016,USD,5.49,0.8502,EUR,4.67
GPA.3329-7163-7872-70753,"Aug 8, 2021",3:26:39 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanlm,US,SC,29016,USD,-0.82,0.8502,EUR,-0.7
GPA.3309-2007-3371-50070,"Aug 8, 2021",4:32:41 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,j3popltevzw,US,NE,68505,USD,3.49,0.85045,EUR,2.97
GPA.3309-2007-3371-50070,"Aug 8, 2021",4:32:41 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,j3popltevzw,US,NE,68505,USD,-0.52,0.85045,EUR,-0.44
GPA.3395-7248-5347-23529,"Aug 8, 2021",7:45:00 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,95206,USD,5.49,0.851,EUR,4.67
GPA.3395-7248-5347-23529,"Aug 8, 2021",7:45:00 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,95206,USD,-0.82,0.851,EUR,-0.7
GPA.3385-8844-4607-85263,"Aug 8, 2021",10:22:38 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,jflte,GB,,S44 6RU,GBP,1.84,1.1795,EUR,2.17
GPA.3383-6521-7413-90092,"Aug 8, 2021",11:41:19 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,CA,95973,USD,5.49,0.8503,EUR,4.67
GPA.3383-6521-7413-90092,"Aug 8, 2021",11:41:19 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,CA,95973,USD,-0.82,0.8503,EUR,-0.7
GPA.3337-2903-7284-26401,"Aug 9, 2021",10:30:11 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,OH,44483,USD,3.49,0.8512,EUR,2.97
GPA.3348-9140-0221-26116,"Aug 9, 2021",9:51:52 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NY,12065,USD,-0.52,0.8519,EUR,-0.44
GPA.3326-9565-6429-85785,"Aug 10, 2021",1:56:18 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1s,GB,,CM11 2SG,GBP,1.84,1.1798,EUR,2.17
GPA.3335-5320-4074-66506,"Aug 10, 2021",6:09:47 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4l,SE,,41517,SEK,33.32,0.097922,EUR,3.26
GPA.3339-4867-7502-21864,"Aug 10, 2021",7:23:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownlte,US,GA,30720,USD,5.49,0.8534,EUR,4.69
GPA.3339-4867-7502-21864,"Aug 10, 2021",7:23:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownlte,US,GA,30720,USD,-0.82,0.8534,EUR,-0.7
GPA.3387-0628-3838-30862,"Aug 10, 2021",7:23:16 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownlte,US,GA,30720,USD,3.49,0.8534,EUR,2.98
GPA.3387-0628-3838-30862,"Aug 10, 2021",7:23:16 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownlte,US,GA,30720,USD,-0.52,0.8534,EUR,-0.44
GPA.3390-4980-1602-54470,"Aug 10, 2021",8:50:46 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Armor_X7_Pro,US,TX,78654,USD,3.49,0.8536,EUR,2.98
GPA.3390-4980-1602-54470,"Aug 10, 2021",8:50:46 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Armor_X7_Pro,US,TX,78654,USD,-0.52,0.8536,EUR,-0.44
GPA.3339-6287-8798-78847,"Aug 10, 2021",8:51:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Armor_X7_Pro,US,TX,78654,USD,5.49,0.8536,EUR,4.69
GPA.3339-6287-8798-78847,"Aug 10, 2021",8:51:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Armor_X7_Pro,US,TX,78654,USD,-0.82,0.8536,EUR,-0.7
GPA.3335-5952-6075-18111,"Aug 10, 2021",9:22:46 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,TX,78654,USD,5.49,0.8534,EUR,4.69
GPA.3335-5952-6075-18111,"Aug 10, 2021",9:22:46 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,TX,78654,USD,-0.82,0.8534,EUR,-0.7
GPA.3301-1481-3116-77761,"Aug 10, 2021",9:25:11 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,TX,78654,USD,5.49,0.8534,EUR,4.69
GPA.3301-1481-3116-77761,"Aug 10, 2021",9:25:11 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,channel,US,TX,78654,USD,-0.82,0.8534,EUR,-0.7
GPA.3379-5666-2652-59848,"Aug 10, 2021",12:10:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nash,US,PA,18103,USD,5.49,0.85335,EUR,4.68
GPA.3379-5666-2652-59848,"Aug 10, 2021",12:10:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nash,US,PA,18103,USD,-0.82,0.85335,EUR,-0.7
GPA.3393-2307-4650-16028,"Aug 10, 2021",12:46:54 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,CA,ON,N8R 2G3,CAD,4.49,0.68113,EUR,3.06
GPA.3393-2307-4650-16028,"Aug 10, 2021",12:46:54 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,CA,ON,N8R 2G3,CAD,-0.67,0.68113,EUR,-0.46
GPA.3338-6193-7278-65781,"Aug 10, 2021",1:10:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,CA,BC,V8T 4C8,CAD,7.49,0.68112,EUR,5.1
GPA.3338-6193-7278-65781,"Aug 10, 2021",1:10:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,CA,BC,V8T 4C8,CAD,-1.12,0.68112,EUR,-0.76
GPA.3366-9332-9825-33678,"Aug 10, 2021",3:42:55 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,WI,54128,USD,3.49,0.85325,EUR,2.98
GPA.3366-9332-9825-33678,"Aug 10, 2021",3:42:55 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,WI,54128,USD,-0.52,0.85325,EUR,-0.44
GPA.3318-8737-9400-73323,"Aug 10, 2021",4:19:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bloomq,AU,,2620,AUD,7.26,0.627,EUR,4.55
GPA.3318-8737-9400-73323,"Aug 10, 2021",4:19:55 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bloomq,AU,,2620,AUD,-1.09,0.627,EUR,-0.68
GPA.3397-9680-8823-66509,"Aug 10, 2021",8:13:01 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,MD,21639,USD,3.49,0.8532,EUR,2.98
GPA.3397-9680-8823-66509,"Aug 10, 2021",8:13:01 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,MD,21639,USD,-0.52,0.8532,EUR,-0.44
GPA.3338-4385-3480-76590,"Aug 10, 2021",8:14:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,MD,21639,USD,5.49,0.8532,EUR,4.68
GPA.3338-4385-3480-76590,"Aug 10, 2021",8:14:01 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,MD,21639,USD,-0.82,0.8532,EUR,-0.7
GPA.3392-3311-1089-13560,"Aug 11, 2021",11:17:14 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,caymanlm,US,SC,29016,USD,3.49,0.85125,EUR,2.97
GPA.3392-3311-1089-13560,"Aug 11, 2021",11:17:14 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,caymanlm,US,SC,29016,USD,-0.52,0.85125,EUR,-0.44
GPA.3305-5550-0948-70201,"Aug 11, 2021",6:47:00 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,heroqlteue,US,TX,78108,USD,5.49,0.8516,EUR,4.68
GPA.3305-5550-0948-70201,"Aug 11, 2021",6:47:00 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,heroqlteue,US,TX,78108,USD,-0.82,0.8516,EUR,-0.7
GPA.3360-9301-2176-45254,"Aug 12, 2021",12:27:15 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1s,DE,,44869,EUR,2.13,1.0,EUR,2.13
GPA.3318-8459-1462-24800,"Aug 12, 2021",9:10:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,CT,06340,USD,3.49,0.8526,EUR,2.98
GPA.3318-8459-1462-24800,"Aug 12, 2021",9:10:19 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,CT,06340,USD,-0.52,0.8526,EUR,-0.44
GPA.3360-3414-4398-41195,"Aug 12, 2021",3:30:12 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,US,AZ,85716,USD,3.49,0.8525,EUR,2.98
GPA.3360-3414-4398-41195,"Aug 12, 2021",3:30:12 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,US,AZ,85716,USD,-0.52,0.8525,EUR,-0.44
GPA.3373-6047-8602-00253,"Aug 12, 2021",8:49:49 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4lwifi,US,OH,43068,USD,3.49,0.85185,EUR,2.97
GPA.3373-6047-8602-00253,"Aug 12, 2021",8:49:49 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4lwifi,US,OH,43068,USD,-0.52,0.85185,EUR,-0.44
GPA.3362-2244-0315-89726,"Aug 12, 2021",8:50:11 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,OH,43068,USD,5.49,0.85185,EUR,4.68
GPA.3362-2244-0315-89726,"Aug 12, 2021",8:50:11 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,OH,43068,USD,-0.82,0.85185,EUR,-0.7
GPA.3362-6079-2267-09753,"Aug 13, 2021",3:28:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MS,39564,USD,5.49,0.8517,EUR,4.68
GPA.3362-6079-2267-09753,"Aug 13, 2021",3:28:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MS,39564,USD,-0.82,0.8517,EUR,-0.7
GPA.3322-9626-4163-57866,"Aug 13, 2021",3:46:05 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1s,GB,,CM11 2SG,GBP,2.97,1.1755,EUR,3.49
GPA.3336-5135-0710-05279,"Aug 13, 2021",7:51:33 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,NX659J-UN,US,IL,62263,USD,3.49,0.85,EUR,2.97
GPA.3336-5135-0710-05279,"Aug 13, 2021",7:51:33 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,NX659J-UN,US,IL,62263,USD,-0.52,0.85,EUR,-0.44
GPA.3362-9418-4247-65839,"Aug 13, 2021",7:51:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,NX659J-UN,US,IL,62263,USD,5.49,0.85,EUR,4.67
GPA.3362-9418-4247-65839,"Aug 13, 2021",7:51:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,NX659J-UN,US,IL,62263,USD,-0.82,0.85,EUR,-0.7
GPA.3363-6099-9370-08464,"Aug 13, 2021",5:19:35 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,TX,77373,USD,5.49,0.8478,EUR,4.65
GPA.3363-6099-9370-08464,"Aug 13, 2021",5:19:35 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a51,US,TX,77373,USD,-0.82,0.8478,EUR,-0.7
GPA.3341-7304-5168-85697,"Aug 13, 2021",5:37:05 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,WA,98837,USD,3.49,0.8478,EUR,2.96
GPA.3341-7304-5168-85697,"Aug 13, 2021",5:37:05 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlusN10TMO,US,WA,98837,USD,-0.52,0.8478,EUR,-0.44
GPA.3355-9709-2971-71050,"Aug 14, 2021",3:17:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,AU,QLD,4102,AUD,7.26,0.62501,EUR,4.54
GPA.3355-9709-2971-71050,"Aug 14, 2021",3:17:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,AU,QLD,4102,AUD,-1.09,0.62501,EUR,-0.68
GPA.3342-4130-8349-34282,"Aug 14, 2021",7:31:33 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a42xq,NO,,2918,NOK,32.64,0.096357,EUR,3.15
GPA.3348-6214-7727-37174,"Aug 14, 2021",9:36:53 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,WA,99350,USD,3.49,0.8478,EUR,2.96
GPA.3348-6214-7727-37174,"Aug 14, 2021",9:36:53 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,WA,99350,USD,-0.52,0.8478,EUR,-0.44
GPA.3358-9063-1333-88077,"Aug 14, 2021",9:37:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,99350,USD,5.49,0.8478,EUR,4.65
GPA.3358-9063-1333-88077,"Aug 14, 2021",9:37:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,99350,USD,-0.82,0.8478,EUR,-0.7
GPA.3343-9426-8761-18219,"Aug 14, 2021",10:26:03 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamlte,DE,,40468,EUR,3.56,1.0,EUR,3.56
GPA.3355-5982-4245-15104,"Aug 14, 2021",10:26:12 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,DE,,45881,EUR,2.13,1.0,EUR,2.13
GPA.3330-4942-2919-00116,"Aug 14, 2021",11:09:22 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,GA,31829,USD,3.49,0.8478,EUR,2.96
GPA.3330-4942-2919-00116,"Aug 14, 2021",11:09:22 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta4xlwifi,US,GA,31829,USD,-0.52,0.8478,EUR,-0.44
GPA.3324-3384-8705-58994,"Aug 14, 2021",11:16:36 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,FL,32760,USD,5.49,0.8478,EUR,4.65
GPA.3324-3384-8705-58994,"Aug 14, 2021",11:16:36 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,FL,32760,USD,-0.82,0.8478,EUR,-0.7
GPA.3341-3292-9323-64804,"Aug 14, 2021",1:59:46 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,CA,94551,USD,5.49,0.8478,EUR,4.65
GPA.3341-3292-9323-64804,"Aug 14, 2021",1:59:46 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crosshatch,US,CA,94551,USD,-0.82,0.8478,EUR,-0.7
GPA.3367-8493-2010-98615,"Aug 14, 2021",2:22:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,MB,R2C1Z1,CAD,7.49,0.67743,EUR,5.07
GPA.3367-8493-2010-98615,"Aug 14, 2021",2:22:54 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,MB,R2C1Z1,CAD,-1.12,0.67743,EUR,-0.76
GPA.3386-7913-1345-43778,"Aug 14, 2021",3:06:28 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,AU,,5372,AUD,4.35,0.62501,EUR,2.72
GPA.3386-7913-1345-43778,"Aug 14, 2021",3:06:28 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,AU,,5372,AUD,-0.65,0.62501,EUR,-0.41
